id,customer_id,membership_id,location_id,billed_month,amount_usd,status,created_at
dc3322c5-4a5b-4683-88cb-e13f6120c6a4,cust-034,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2024-03,29.99,Paid,2024-03-10
9fe34f14-1db7-48a4-b746-d08c4f9d1efa,cust-012,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-08,19.99,Paid,2023-08-20
4daddb6b-937f-4185-9cbf-8e735cc2edb8,cust-045,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-06,14.99,Paid,2023-06-04
d83149c2-ef49-441d-8b4c-9198420c0010,cust-032,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-05,59.99,Paid,2023-05-11
390fb1aa-b49e-45ff-9104-12875c62124c,cust-035,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,da506400-1z2f-4fej-1428-f1eae65af28a,2023-03,79.99,Paid,2023-03-22
3feff175-b780-4a0e-8538-0f358c687db5,cust-033,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-02,39.99,Paid,2023-02-10
5d50044c-5f79-4c15-bb51-5f96eb726e9b,cust-045,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-03,14.99,Paid,2023-03-15
22d70a05-edf4-4c5d-84a3-b26fc3c09fdb,cust-044,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-06,29.99,Paid,2023-06-18
b53eb62e-6e95-4bed-9441-67c11027a41a,cust-023,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-01,14.99,Canceled,2023-01-02
6d1a35f8-c00a-4834-af13-c64b46daf51b,cust-038,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-01,14.99,Paid,2023-01-09
720b9a9c-dc8d-4e22-867b-b35fb567cd18,cust-018,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,da506400-1z2f-4fej-1428-f1eae65af28a,2024-03,14.99,Paid,2024-03-11
9e190eda-8bf2-4f26-9548-c20b9649b144,cust-013,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,da506400-1z2f-4fej-1428-f1eae65af28a,2023-05,14.99,Paid,2023-05-16
ab0778b1-c7ea-4042-befb-e0925f8322ac,cust-008,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-12,14.99,Failed,2023-12-04
31c5d95d-a077-4dc6-a424-ae264cc893f8,cust-024,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,4b6ca304-239e-4ee4-9421-cf11a181p378,2024-01,39.99,Paid,2024-01-21
9bd6facc-8b7e-4709-90a2-62e0a35133cb,cust-024,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2024-02,39.99,Paid,2024-02-03
34671da3-50ba-46ce-9001-1694aaf783ab,cust-043,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-07,39.99,Paid,2023-07-29
cc001b6e-2e6c-4931-a52d-cf3e54f83545,cust-041,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-05,14.99,Paid,2023-05-11
800ef2ed-2d05-4793-b5c9-8a75ef60bbf7,cust-041,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-06,14.99,Paid,2023-06-13
2e034510-6940-4b2a-9ecf-b414490c4a16,cust-018,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-02,14.99,Failed,2023-02-27
792b7ee3-b522-4561-bc86-99e098ad946d,cust-016,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-05,29.99,Canceled,2023-05-10
5a4dda50-7793-4ea9-8019-f71c498bf4eb,cust-034,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-07,29.99,Paid,2023-07-28
b61199a8-d9bb-4fee-8a1d-7845588c3984,cust-046,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,da506400-1z2f-4fej-1428-f1eae65af28a,2023-10,19.99,Paid,2023-10-05
150d5c5c-a8d5-4040-8937-53ce16727f26,cust-018,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-08,14.99,Paid,2023-08-05
19cd1b60-8f02-4e87-848b-800bb1eea54f,cust-040,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-08,14.99,Paid,2023-08-10
eea04773-ab84-4d5c-80cf-91dc03c809c5,cust-022,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-05,59.99,Failed,2023-05-05
e0c1d352-baf8-4705-bfeb-af11fad6b149,cust-024,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2024-01,39.99,Paid,2024-01-02
53be60c1-0f72-4646-9009-6bf93b740825,cust-007,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-10,59.99,Canceled,2023-10-07
d94bbf8e-8ec4-41ba-bd37-55d6350ca7b9,cust-040,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,da506400-1z2f-4fej-1428-f1eae65af28a,2023-11,14.99,Paid,2023-11-15
7175b511-478f-43ec-baa5-3e23cc81062e,cust-026,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-02,19.99,Paid,2023-02-01
82e3dae7-cc66-420f-ad58-466225c03c2d,cust-050,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,da506400-1z2f-4fej-1428-f1eae65af28a,2024-02,79.99,Paid,2024-02-17
dc6d48fd-c312-4892-86d8-c7a1f5169237,cust-015,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-07,59.99,Paid,2023-07-28
9bf6a19e-bce6-4a97-8eea-f4410780f018,cust-031,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-05,19.99,Paid,2023-05-14
09be8b59-f40f-4df3-8d69-979f77848403,cust-044,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-04,29.99,Paid,2023-04-19
86bdf467-3264-4228-ba7d-935d80ba7bfa,cust-003,1de4938c-478e-4b51-97f4-9b3cbbcbf084,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-02,49.99,Paid,2023-02-17
ce09cb5a-dca9-4cb8-8dfb-c26e80d2c832,cust-031,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-11,19.99,Paid,2023-11-16
9c331d29-837f-4d0d-9728-3ad764b13bff,cust-035,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,da506400-1z2f-4fej-1428-f1eae65af28a,2023-08,79.99,Paid,2023-08-29
a37fc886-cec4-4226-b44c-bea472950530,cust-043,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-07,39.99,Paid,2023-07-16
91503207-982f-484c-aecd-9575a3495a74,cust-049,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-10,29.99,Canceled,2023-10-31
a2fb4965-6a39-497f-b21d-5309edac5ad0,cust-033,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-01,39.99,Paid,2023-01-26
7ab8c52e-368c-4e70-b996-7f643f0f23c8,cust-049,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,4b6ca304-239e-4ee4-9421-cf11a181p378,2024-02,29.99,Paid,2024-02-10
cffbd820-a9b5-4501-8c24-fb8af5ecf5e7,cust-043,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-02,39.99,Paid,2023-02-18
b2346335-0fa4-44e5-bd10-9bd04ba1d923,cust-043,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-04,39.99,Failed,2023-04-28
fb350b9e-f5d0-4854-b47a-8917f6a50cb8,cust-015,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-01,59.99,Paid,2023-01-12
cd1e3237-20ac-4330-a58d-ddc60a08810c,cust-043,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-04,39.99,Paid,2023-04-23
79cb1e9e-5752-4e89-8aef-adb96b09e2e5,cust-033,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-12,39.99,Canceled,2023-12-18
1ab99b14-b868-4f19-8ef1-bf862b1d5538,cust-043,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-06,39.99,Paid,2023-06-28
f518b7c1-dcfa-4b43-bf59-a45b590d91ba,cust-022,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-10,59.99,Paid,2023-10-14
8e8f0430-e3bc-440d-a5a8-93330c71852a,cust-012,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-09,19.99,Paid,2023-09-10
21c346b9-106a-4672-968f-a46772528b6d,cust-043,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-06,39.99,Paid,2023-06-25
b5578d73-2130-4d82-990a-c46c23b4d9bc,cust-049,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-08,29.99,Paid,2023-08-13
b9f67c3a-9c16-429c-be62-b098a531869c,cust-007,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,4b6ca304-239e-4ee4-9421-cf11a181p378,2024-03,59.99,Paid,2024-03-22
8e1306b6-3042-4e50-a53f-1c0f3bc11c9c,cust-043,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-03,39.99,Paid,2023-03-16
ffff2fd6-46b6-40e9-8b6f-7f8d71c3eb6c,cust-018,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2024-03,14.99,Paid,2024-03-09
6a5e990a-59e3-4fb8-b0ee-4ccd50cd8e9d,cust-049,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,4b6ca304-239e-4ee4-9421-cf11a181p378,2024-03,29.99,Paid,2024-03-04
de302125-4db3-4f03-96fb-2c6fefb12d2e,cust-020,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-12,79.99,Paid,2023-12-03
7d222c17-f442-496f-9151-730ea8b50667,cust-016,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-07,29.99,Paid,2023-07-04
6a7aa6cc-3afc-479f-83de-43b76f956e9a,cust-036,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2024-01,29.99,Paid,2024-01-05
d8fe3947-45f5-4f69-9abb-62148f92e817,cust-048,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-01,29.99,Paid,2023-01-30
5d403b16-292e-4879-bd40-ea13ea1d18eb,cust-013,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-03,14.99,Paid,2023-03-22
7baeb5a0-9167-4d18-a86b-57abbcf3a38b,cust-045,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,da506400-1z2f-4fej-1428-f1eae65af28a,2023-04,14.99,Paid,2023-04-28
ac923a45-ab9e-4e4d-a802-7c1e3ded7b09,cust-011,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,da506400-1z2f-4fej-1428-f1eae65af28a,2023-03,19.99,Paid,2023-03-25
bd1a18c9-a940-4279-928b-f41e1c9e79af,cust-014,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-08,19.99,Paid,2023-08-31
b77ff21d-62fc-479d-982a-f217b93acbb4,cust-028,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-09,19.99,Paid,2023-09-19
ebae3bfa-7139-43b7-8f59-ab5e1e53cecf,cust-037,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-01,29.99,Paid,2023-01-21
d4d94daa-72fa-48df-a184-90f27d80c477,cust-007,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-07,59.99,Paid,2023-07-12
72f5994f-5abd-4847-8c9b-dc7ba1a2f0aa,cust-043,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,4b6ca304-239e-4ee4-9421-cf11a181p378,2024-01,39.99,Canceled,2024-01-22
40627596-d0a4-4e93-81c1-8157c74486ce,cust-049,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-02,29.99,Paid,2023-02-17
09e208b9-f284-42be-8af5-03e3d6da547d,cust-026,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-05,19.99,Paid,2023-05-02
0e643c9a-7bf8-43b8-b25b-63c4e7207afb,cust-033,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-12,39.99,Paid,2023-12-09
08ddc9a0-a56d-4738-9080-4051753ac216,cust-010,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-12,59.99,Paid,2023-12-20
54ec74b5-7e3f-4e82-9649-fbbc7eb92ef4,cust-048,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-03,29.99,Paid,2023-03-07
4167dc81-d3ad-48af-9ac2-d7a34f5cc7a6,cust-006,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2024-02,39.99,Failed,2024-02-19
5801acc1-ea67-4537-a397-5fbbb8252de2,cust-019,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-07,29.99,Paid,2023-07-23
396701ed-401f-44d5-ac15-71dfb47f4551,cust-047,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,4b6ca304-239e-4ee4-9421-cf11a181p378,2024-01,14.99,Paid,2024-01-21
acbde58c-524b-4bfc-866c-dae5ce78631e,cust-027,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2024-03,14.99,Paid,2024-03-26
be0e1d56-7893-4955-8eeb-d45cd3c4504f,cust-046,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,da506400-1z2f-4fej-1428-f1eae65af28a,2023-11,19.99,Paid,2023-11-17
6e06266f-5c3b-42db-812a-c57abb9845f6,cust-034,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2024-03,29.99,Paid,2024-03-18
452a6fea-104a-409f-8aac-d9fa339a43ce,cust-026,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-10,19.99,Paid,2023-10-02
8ca31807-1071-4eb2-8a34-18d93b66afe3,cust-005,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-11,59.99,Paid,2023-11-27
2ecdf74e-df4f-44e7-9ec0-623549364555,cust-011,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-11,19.99,Canceled,2023-11-16
183946ed-ef24-417b-a826-d2c1d979432b,cust-049,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-05,29.99,Paid,2023-05-08
35eae1b6-0462-4c69-88e3-d35eb1b59b1c,cust-024,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-06,39.99,Paid,2023-06-12
568035a8-ff44-4ec4-926f-73f6658666b8,cust-024,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-01,39.99,Paid,2023-01-03
f90c3160-afb9-48f2-bb64-795b3136a96a,cust-011,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-11,19.99,Paid,2023-11-17
86be5650-e7fc-403b-a1fc-87a243e013ce,cust-046,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-08,19.99,Paid,2023-08-01
e11a73f0-f905-4477-8f22-992a6c97e67e,cust-040,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-06,14.99,Paid,2023-06-24
a9e83d19-036a-4367-b576-1f51bf7da4aa,cust-040,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2024-01,14.99,Paid,2024-01-24
2f2be029-34e0-43ec-971f-798301f76054,cust-021,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-02,39.99,Failed,2023-02-18
39339ec1-e48d-452e-816b-b837b83dd4a1,cust-012,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-08,19.99,Paid,2023-08-27
b71c669d-60f1-4bb6-a116-f0e1991634d7,cust-022,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-08,59.99,Paid,2023-08-24
96f4fd81-5879-4154-9891-571075770f92,cust-017,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-12,19.99,Paid,2023-12-11
4daf9f28-afb5-404f-af9f-0a2e8f0c2d64,cust-047,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-10,14.99,Paid,2023-10-11
5baf9bf0-7e6e-44d3-a51f-1fbf38aefbd8,cust-029,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-01,29.99,Paid,2023-01-24
e4c94eff-6c09-49d4-9b1f-1ac38a3ab19a,cust-023,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-04,14.99,Paid,2023-04-26
ffccf84d-ec98-4d5e-968a-331bcdbfdfe9,cust-014,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-04,19.99,Paid,2023-04-17
13a4843a-b736-44ba-a97a-b491eb40ecdb,cust-014,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-07,19.99,Paid,2023-07-02
82e4bb89-1c80-4442-8485-6cc41541c916,cust-021,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-05,39.99,Paid,2023-05-01
a29f2632-3ebb-49ad-92bc-75247f948386,cust-017,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-11,19.99,Failed,2023-11-04
7293fe60-c4b5-4871-a0a9-bdcfc19a481e,cust-011,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-02,19.99,Paid,2023-02-28
4ca069ce-9f46-4444-a64f-d884ab2bc7a1,cust-012,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-03,19.99,Paid,2023-03-21
d8bf21ec-55b5-476e-b373-fb0ddf0a17ee,cust-025,1de4938c-478e-4b51-97f4-9b3cbbcbf084,da506400-1z2f-4fej-1428-f1eae65af28a,2024-01,49.99,Paid,2024-01-02
b69af47e-92a8-47af-b19a-70ff28001264,cust-018,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-06,14.99,Paid,2023-06-04
94e2f5b9-f077-444c-baea-83ba5d6330f2,cust-013,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,4b6ca304-239e-4ee4-9421-cf11a181p378,2024-02,14.99,Paid,2024-02-16
7a6cea15-142a-40fb-8286-c336f4e8c867,cust-026,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-09,19.99,Paid,2023-09-21
6b1efaa2-1b1d-46c2-93f3-df10adf6234a,cust-042,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-02,59.99,Paid,2023-02-25
20ff3790-386f-4be4-a3cf-5f339644633d,cust-035,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-09,79.99,Paid,2023-09-27
75fa1aeb-d5fc-4637-a442-93a1d600f67c,cust-034,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2024-01,29.99,Paid,2024-01-27
f1ec4061-dacb-43ec-bdbd-0da10c26fb34,cust-010,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-03,59.99,Paid,2023-03-08
0b4ebef7-e283-49d5-8549-658aff3aebb1,cust-016,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2024-03,29.99,Paid,2024-03-05
7035ad5f-d329-41a1-8689-2e84857476bb,cust-024,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-06,39.99,Paid,2023-06-21
8c945eac-4d82-4a7b-b95f-d737974528a6,cust-018,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-12,14.99,Paid,2023-12-29
2ed8ce9f-74b4-4c5f-bdbd-603587ad4504,cust-012,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-12,19.99,Paid,2023-12-30
51fcd8eb-2606-40f2-af10-89773e8f619f,cust-019,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-06,29.99,Paid,2023-06-06
e6049ded-c8a1-483d-bfaf-6d6140e8b3dd,cust-034,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-08,29.99,Failed,2023-08-13
aabcde67-db10-4252-a7d2-46978f9955d6,cust-002,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-05,59.99,Paid,2023-05-27
c0b7ef08-cdef-47d1-8101-f1508598d9bf,cust-031,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,da506400-1z2f-4fej-1428-f1eae65af28a,2023-08,19.99,Failed,2023-08-30
bad0640e-774d-4c62-b735-351aee130f2a,cust-039,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2024-03,14.99,Failed,2024-03-02
21971a91-d04e-4531-b5a8-01979f22b393,cust-033,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,da506400-1z2f-4fej-1428-f1eae65af28a,2024-02,39.99,Paid,2024-02-16
5666e650-5e26-47ef-87bb-4b87b9390e71,cust-015,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-01,59.99,Paid,2023-01-31
29405413-4724-4079-9d55-4f39b4b5ce4b,cust-003,1de4938c-478e-4b51-97f4-9b3cbbcbf084,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2024-03,49.99,Paid,2024-03-08
d5334f78-ccb5-41fd-8712-9db0169f07ec,cust-031,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-07,19.99,Failed,2023-07-27
2fea64b0-4086-43f8-8dcf-4858624ca660,cust-035,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-10,79.99,Paid,2023-10-13
aff4f3a9-e86f-4927-9798-18bbc12e516c,cust-015,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-01,59.99,Paid,2023-01-31
2162f9f5-17d0-44eb-8f30-05fac4eac1ca,cust-010,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,4b6ca304-239e-4ee4-9421-cf11a181p378,2024-03,59.99,Paid,2024-03-10
9c257510-0aaf-4eb1-bb42-e0ae6a9e9f39,cust-024,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-11,39.99,Paid,2023-11-12
c78af9dd-b779-4d9b-8571-ba1520d09ba8,cust-007,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2024-02,59.99,Paid,2024-02-13
